[2017-01-19 22:28:30,577]-[AWT-EventQueue-0] INFO  wycc  - Select file csv
[2017-01-26 00:21:41,160]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,165]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,168]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,171]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,175]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,179]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,181]-[AWT-EventQueue-0] INFO  wycc  - Row : 5 Column : 21 value : DAILY
[2017-01-26 00:21:41,183]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,184]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,186]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,189]-[AWT-EventQueue-0] INFO  wycc  - 0.12
[2017-01-26 00:21:41,193]-[AWT-EventQueue-0] INFO  wycc  - 0.1
[2017-01-26 00:21:41,195]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,197]-[AWT-EventQueue-0] INFO  wycc  - 0.1
[2017-01-26 00:21:41,200]-[AWT-EventQueue-0] INFO  wycc  - 0.04
[2017-01-26 00:21:41,203]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,206]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,208]-[AWT-EventQueue-0] INFO  wycc  - 0.0
[2017-01-26 00:21:41,211]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,214]-[AWT-EventQueue-0] INFO  wycc  - 0.0
[2017-01-26 00:21:41,216]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,218]-[AWT-EventQueue-0] INFO  wycc  - 0.0
[2017-01-26 00:21:41,220]-[AWT-EventQueue-0] INFO  wycc  - Row : 5 Column : 37 value : Period
[2017-01-26 00:21:41,224]-[AWT-EventQueue-0] INFO  wycc  - Row : 5 Column : 38 value : DAILY
[2017-01-26 00:21:41,226]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,228]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,230]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,241]-[AWT-EventQueue-0] INFO  wycc  - 0.1
[2017-01-26 00:21:41,244]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,250]-[AWT-EventQueue-0] INFO  wycc  - 0.1
[2017-01-26 00:21:41,259]-[AWT-EventQueue-0] INFO  wycc  - 0.04
[2017-01-26 00:21:41,267]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,271]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,275]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,277]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,279]-[AWT-EventQueue-0] INFO  wycc  - Row : 5 Column : 50 value : Period
[2017-01-26 00:21:41,282]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,284]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,286]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,288]-[AWT-EventQueue-0] INFO  wycc  - Row : 5 Column : 54 value : Annual
[2017-01-26 00:21:41,291]-[AWT-EventQueue-0] INFO  wycc  - Row : 5 Column : 55 value : Period
[2017-01-26 00:21:41,294]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,297]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,300]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,304]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,307]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,311]-[AWT-EventQueue-0] INFO  wycc  - 0.1
[2017-01-26 00:21:41,314]-[AWT-EventQueue-0] INFO  wycc  - 0.04
[2017-01-26 00:21:41,317]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,318]-[AWT-EventQueue-0] INFO  wycc  - 0.2
[2017-01-26 00:21:41,320]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,321]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,323]-[AWT-EventQueue-0] INFO  wycc  - 0.0
[2017-01-26 00:21:41,326]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,343]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,347]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,349]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,350]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,352]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,353]-[AWT-EventQueue-0] INFO  wycc  - 0.1
[2017-01-26 00:21:41,356]-[AWT-EventQueue-0] INFO  wycc  - 0.04
[2017-01-26 00:21:41,358]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,360]-[AWT-EventQueue-0] INFO  wycc  - 0.2
[2017-01-26 00:21:41,361]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,363]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,375]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,402]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,405]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,406]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,407]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,409]-[AWT-EventQueue-0] INFO  wycc  - 0.1
[2017-01-26 00:21:41,418]-[AWT-EventQueue-0] INFO  wycc  - 0.04
[2017-01-26 00:21:41,420]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,430]-[AWT-EventQueue-0] INFO  wycc  - 0.2
[2017-01-26 00:21:41,433]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,435]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,437]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,439]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,442]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,445]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,447]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,448]-[AWT-EventQueue-0] INFO  wycc  - 0.1
[2017-01-26 00:21:41,450]-[AWT-EventQueue-0] INFO  wycc  - 0.04
[2017-01-26 00:21:41,451]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,454]-[AWT-EventQueue-0] INFO  wycc  - 0.2
[2017-01-26 00:21:41,456]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,459]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,461]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,463]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,465]-[AWT-EventQueue-0] INFO  wycc  - Row : 5 Column : 104 value : Rate
[2017-01-26 00:21:41,467]-[AWT-EventQueue-0] INFO  wycc  - Row : 5 Column : 105 value : WYCC Commission
[2017-01-26 00:21:41,469]-[AWT-EventQueue-0] INFO  wycc  - Row : 5 Column : 106 value : Cie Fees
[2017-01-26 00:21:41,470]-[AWT-EventQueue-0] INFO  wycc  - Row : 5 Column : 107 value : Total
[2017-01-26 00:21:41,473]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,475]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,476]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,478]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,480]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,482]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,484]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,485]-[AWT-EventQueue-0] INFO  wycc  - Row : 5 Column : 115 value : Rate
[2017-01-26 00:21:41,486]-[AWT-EventQueue-0] INFO  wycc  - Row : 5 Column : 116 value : Total
[2017-01-26 00:21:41,487]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,488]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,490]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,493]-[AWT-EventQueue-0] INFO  wycc  - Row : 5 Column : 120 value : Rate
[2017-01-26 00:21:41,494]-[AWT-EventQueue-0] INFO  wycc  - Row : 5 Column : 121 value : Total
[2017-01-26 00:21:41,495]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,496]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,497]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,498]-[AWT-EventQueue-0] INFO  wycc  - Row : 5 Column : 125 value : Rate
[2017-01-26 00:21:41,499]-[AWT-EventQueue-0] INFO  wycc  - Row : 5 Column : 126 value : Total
[2017-01-26 00:21:41,501]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,502]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,504]-[AWT-EventQueue-0] INFO  wycc  - Row : 5 Column : 129 value : Rate
[2017-01-26 00:21:41,508]-[AWT-EventQueue-0] INFO  wycc  - Row : 5 Column : 130 value : Total
[2017-01-26 00:21:41,511]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,513]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,515]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,518]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 2 value : HOUSEKEEPER
[2017-01-26 00:21:41,519]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 3 value : BARTHELEMY
[2017-01-26 00:21:41,521]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 4 value : Marina
[2017-01-26 00:21:41,522]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 5 value : PONANT
[2017-01-26 00:21:41,523]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 6 value : UMS
[2017-01-26 00:21:41,525]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 7 value : YEARLY
[2017-01-26 00:21:41,527]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 8 value : Single
[2017-01-26 00:21:41,529]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 9 value : FRANCAISE
[2017-01-26 00:21:41,532]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 10 value : FRANCE
[2017-01-26 00:21:41,534]-[AWT-EventQueue-0] INFO  wycc  - 0.0
[2017-01-26 00:21:41,536]-[AWT-EventQueue-0] INFO  wycc  - 7/1/13
[2017-01-26 00:21:41,538]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,541]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 14 value : EUR
[2017-01-26 00:21:41,543]-[AWT-EventQueue-0] INFO  wycc  - 3.0
[2017-01-26 00:21:41,545]-[AWT-EventQueue-0] INFO  wycc  - 92.0
[2017-01-26 00:21:41,547]-[AWT-EventQueue-0] INFO  wycc  - 1300.0
[2017-01-26 00:21:41,548]-[AWT-EventQueue-0] INFO  wycc  - 1300.0
[2017-01-26 00:21:41,549]-[AWT-EventQueue-0] INFO  wycc  - 1300.0
[2017-01-26 00:21:41,551]-[AWT-EventQueue-0] INFO  wycc  - 3900.0
[2017-01-26 00:21:41,552]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 21 value : AIG Europe Ltd
[2017-01-26 00:21:41,553]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 22 value : L2013353
[2017-01-26 00:21:41,554]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 23 value : Prestige
[2017-01-26 00:21:41,560]-[AWT-EventQueue-0] INFO  wycc  - 844.6184615384615
[2017-01-26 00:21:41,563]-[AWT-EventQueue-0] INFO  wycc  - 743.2642461538461
[2017-01-26 00:21:41,568]-[AWT-EventQueue-0] INFO  wycc  - 74.32642461538461
[2017-01-26 00:21:41,576]-[AWT-EventQueue-0] INFO  wycc  - 817.5906707692307
[2017-01-26 00:21:41,584]-[AWT-EventQueue-0] INFO  wycc  - 735.8316036923076
[2017-01-26 00:21:41,587]-[AWT-EventQueue-0] INFO  wycc  - 765.2648678399999
[2017-01-26 00:21:41,591]-[AWT-EventQueue-0] INFO  wycc  - 25.0
[2017-01-26 00:21:41,594]-[AWT-EventQueue-0] INFO  wycc  - 790.2648678399999
[2017-01-26 00:21:41,598]-[AWT-EventQueue-0] INFO  wycc  - 0.0
[2017-01-26 00:21:41,600]-[AWT-EventQueue-0] INFO  wycc  - 199.1900488802191
[2017-01-26 00:21:41,602]-[AWT-EventQueue-0] INFO  wycc  - 6.301369863013698
[2017-01-26 00:21:41,604]-[AWT-EventQueue-0] INFO  wycc  - 205.4914187432328
[2017-01-26 00:21:41,605]-[AWT-EventQueue-0] INFO  wycc  - 0.0
[2017-01-26 00:21:41,612]-[AWT-EventQueue-0] INFO  wycc  - 205.4914187432328
[2017-01-26 00:21:41,616]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 38 value : AIG Europe Ltd
[2017-01-26 00:21:41,618]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 39 value : L2013353
[2017-01-26 00:21:41,621]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 40 value : Prestige
[2017-01-26 00:21:41,625]-[AWT-EventQueue-0] INFO  wycc  - 138.46153846153845
[2017-01-26 00:21:41,629]-[AWT-EventQueue-0] INFO  wycc  - 13.846153846153847
[2017-01-26 00:21:41,631]-[AWT-EventQueue-0] INFO  wycc  - 152.3076923076923
[2017-01-26 00:21:41,634]-[AWT-EventQueue-0] INFO  wycc  - 137.07692307692307
[2017-01-26 00:21:41,637]-[AWT-EventQueue-0] INFO  wycc  - 142.56
[2017-01-26 00:21:41,638]-[AWT-EventQueue-0] INFO  wycc  - 0.0
[2017-01-26 00:21:41,641]-[AWT-EventQueue-0] INFO  wycc  - 142.56
[2017-01-26 00:21:41,643]-[AWT-EventQueue-0] INFO  wycc  - 9.764383561643836
[2017-01-26 00:21:41,645]-[AWT-EventQueue-0] INFO  wycc  - 0.0
[2017-01-26 00:21:41,647]-[AWT-EventQueue-0] INFO  wycc  - 9.764383561643836
[2017-01-26 00:21:41,648]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 51 value : -
[2017-01-26 00:21:41,650]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 52 value : -
[2017-01-26 00:21:41,652]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 53 value : -
[2017-01-26 00:21:41,653]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,655]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,657]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 56 value : ANKER
[2017-01-26 00:21:41,661]-[AWT-EventQueue-0] INFO  wycc  - 140765.0
[2017-01-26 00:21:41,663]-[AWT-EventQueue-0] INFO  wycc  - 1.0
[2017-01-26 00:21:41,665]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,667]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,669]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,671]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,672]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,675]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,678]-[AWT-EventQueue-0] INFO  wycc  - 0.00190092
[2017-01-26 00:21:41,679]-[AWT-EventQueue-0] INFO  wycc  - 7.413588
[2017-01-26 00:21:41,681]-[AWT-EventQueue-0] INFO  wycc  - 0.0
[2017-01-26 00:21:41,682]-[AWT-EventQueue-0] INFO  wycc  - 7.413588
[2017-01-26 00:21:41,684]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 69 value : ANKER
[2017-01-26 00:21:41,686]-[AWT-EventQueue-0] INFO  wycc  - 140765.0
[2017-01-26 00:21:41,688]-[AWT-EventQueue-0] INFO  wycc  - 2.15
[2017-01-26 00:21:41,689]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,691]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,692]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,694]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,695]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,697]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,698]-[AWT-EventQueue-0] INFO  wycc  - 0.002726
[2017-01-26 00:21:41,699]-[AWT-EventQueue-0] INFO  wycc  - 22.857509999999998
[2017-01-26 00:21:41,701]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 80 value : Anker
[2017-01-26 00:21:41,703]-[AWT-EventQueue-0] INFO  wycc  - 140765.0
[2017-01-26 00:21:41,705]-[AWT-EventQueue-0] INFO  wycc  - 2.15
[2017-01-26 00:21:41,710]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,712]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,714]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,716]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,717]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,719]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,721]-[AWT-EventQueue-0] INFO  wycc  - 0.00216628
[2017-01-26 00:21:41,722]-[AWT-EventQueue-0] INFO  wycc  - 18.1642578
[2017-01-26 00:21:41,724]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 91 value : ANKER
[2017-01-26 00:21:41,725]-[AWT-EventQueue-0] INFO  wycc  - 140765.0
[2017-01-26 00:21:41,728]-[AWT-EventQueue-0] INFO  wycc  - 0.8
[2017-01-26 00:21:41,730]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,732]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,734]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,736]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,739]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,740]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,743]-[AWT-EventQueue-0] INFO  wycc  - 0.01825
[2017-01-26 00:21:41,745]-[AWT-EventQueue-0] INFO  wycc  - 71.175
[2017-01-26 00:21:41,746]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 102 value : Generali
[2017-01-26 00:21:41,748]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,750]-[AWT-EventQueue-0] INFO  wycc  - 0.0
[2017-01-26 00:21:41,751]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,752]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,753]-[AWT-EventQueue-0] INFO  wycc  - 0.0
[2017-01-26 00:21:41,755]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 108 value : -
[2017-01-26 00:21:41,758]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 109 value : -
[2017-01-26 00:21:41,760]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 110 value : -
[2017-01-26 00:21:41,762]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 111 value : -
[2017-01-26 00:21:41,764]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 112 value : -
[2017-01-26 00:21:41,767]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 113 value : -
[2017-01-26 00:21:41,768]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 114 value : -
[2017-01-26 00:21:41,770]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 115 value : -
[2017-01-26 00:21:41,773]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 116 value : -
[2017-01-26 00:21:41,776]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 117 value : -
[2017-01-26 00:21:41,778]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 118 value : -
[2017-01-26 00:21:41,780]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 119 value : -
[2017-01-26 00:21:41,782]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 120 value : -
[2017-01-26 00:21:41,783]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 121 value : -
[2017-01-26 00:21:41,784]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 122 value : -
[2017-01-26 00:21:41,786]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 123 value : -
[2017-01-26 00:21:41,788]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 124 value : -
[2017-01-26 00:21:41,795]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 125 value : -
[2017-01-26 00:21:41,797]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 126 value : -
[2017-01-26 00:21:41,800]-[AWT-EventQueue-0] INFO  wycc  - Row : 6 Column : 127 value : Generali
[2017-01-26 00:21:41,803]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:21:41,806]-[AWT-EventQueue-0] INFO  wycc  - 0.0
[2017-01-26 00:21:41,811]-[AWT-EventQueue-0] INFO  wycc  - nothing
[2017-01-26 00:24:52,644]-[AWT-EventQueue-0] INFO  wycc  - Select file csv
[2017-01-26 00:24:52,764]-[AWT-EventQueue-0] INFO  file  - Création fileChooser
[2017-01-26 00:24:52,766]-[AWT-EventQueue-0] INFO  file  - showOpenFileDialog.setDialogTitle
[2017-01-26 00:25:07,069]-[AWT-EventQueue-0] INFO  org.hibernate.Version  - HHH000412: Hibernate Core {5.2.6.Final}
[2017-01-26 00:25:07,071]-[AWT-EventQueue-0] INFO  org.hibernate.cfg.Environment  - HHH000206: hibernate.properties not found
[2017-01-26 00:25:07,387]-[AWT-EventQueue-0] INFO  org.hibernate.annotations.common.Version  - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
[2017-01-26 00:25:07,564]-[AWT-EventQueue-0] WARN  org.hibernate.orm.connections.pooling  - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
[2017-01-26 00:25:07,569]-[AWT-EventQueue-0] INFO  org.hibernate.orm.connections.pooling  - HHH10001005: using driver [org.h2.Driver] at URL [jdbc:h2:./db/wyccdb]
[2017-01-26 00:25:07,570]-[AWT-EventQueue-0] INFO  org.hibernate.orm.connections.pooling  - HHH10001001: Connection properties: {user=wycc, password=****}
[2017-01-26 00:25:07,570]-[AWT-EventQueue-0] INFO  org.hibernate.orm.connections.pooling  - HHH10001003: Autocommit mode: false
[2017-01-26 00:25:07,574]-[AWT-EventQueue-0] INFO  org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl  - HHH000115: Hibernate connection pool size: 1 (min=1)
[2017-01-26 00:25:07,944]-[AWT-EventQueue-0] INFO  org.hibernate.dialect.Dialect  - HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
[2017-01-26 00:25:09,876]-[AWT-EventQueue-0] INFO  org.hibernate.orm.connections.access  - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@711f4d1e] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
[2017-01-26 00:25:10,054]-[AWT-EventQueue-0] INFO  org.hibernate.orm.connections.access  - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@7c23a121] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
[2017-01-26 00:25:10,070]-[AWT-EventQueue-0] INFO  org.hibernate.tool.schema.internal.SchemaCreatorImpl  - HHH000476: Executing import script 'org.hibernate.tool.schema.internal.exec.ScriptSourceInputNonExistentImpl@f832029'
[2017-01-26 00:29:15,534]-[AWT-EventQueue-0] INFO  wycc  - Select file csv
[2017-01-26 00:29:15,597]-[AWT-EventQueue-0] INFO  file  - Création fileChooser
[2017-01-26 00:29:15,598]-[AWT-EventQueue-0] INFO  file  - showOpenFileDialog.setDialogTitle
[2017-01-26 00:29:20,330]-[AWT-EventQueue-0] INFO  org.hibernate.Version  - HHH000412: Hibernate Core {5.2.6.Final}
[2017-01-26 00:29:20,332]-[AWT-EventQueue-0] INFO  org.hibernate.cfg.Environment  - HHH000206: hibernate.properties not found
[2017-01-26 00:29:20,623]-[AWT-EventQueue-0] INFO  org.hibernate.annotations.common.Version  - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
[2017-01-26 00:29:20,848]-[AWT-EventQueue-0] WARN  org.hibernate.orm.connections.pooling  - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
[2017-01-26 00:29:20,854]-[AWT-EventQueue-0] INFO  org.hibernate.orm.connections.pooling  - HHH10001005: using driver [org.h2.Driver] at URL [jdbc:h2:./db/wyccdb]
[2017-01-26 00:29:20,856]-[AWT-EventQueue-0] INFO  org.hibernate.orm.connections.pooling  - HHH10001001: Connection properties: {user=wycc, password=****}
[2017-01-26 00:29:20,857]-[AWT-EventQueue-0] INFO  org.hibernate.orm.connections.pooling  - HHH10001003: Autocommit mode: false
[2017-01-26 00:29:20,863]-[AWT-EventQueue-0] INFO  org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl  - HHH000115: Hibernate connection pool size: 1 (min=1)
[2017-01-26 00:29:21,132]-[AWT-EventQueue-0] INFO  org.hibernate.dialect.Dialect  - HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
